distance,minute,hour,GEOID
27.36183076,38.75968992,0.645994832,130670303542
27.72884695,39.71935194,0.661989199,130670303543
21.7196996,29.17537509,0.486256252,130670303551
22.7057177,32.48520606,0.541420101,130670303561
22.80541109,32.44189112,0.540698185,130670303562
21.53046273,28.25088276,0.470848046,130670303563
32.19311383,44.89754866,0.748292478,130670303571
33.07521245,46.08954342,0.768159057,130670303572
31.07467674,44.12009573,0.735334929,130670303581
30.57083845,41.34023929,0.689003988,130670303582
35.71212704,50.24426343,0.837404391,130670303591
35.79219182,51.22124962,0.853687494,130670303592
34.29993098,49.27482389,0.821247065,130670303593
35.47156326,49.83288447,0.830548075,130670303601
36.4496881,52.74194898,0.879032483,130670303602
34.9680747,46.08690589,0.768115098,130670303611
35.4131937,47.21951234,0.786991872,130670303612
35.16727454,47.10254557,0.785042426,130670303613
34.53844127,48.6593194,0.810988657,130670303621
33.5198028,47.02040038,0.78367334,130670303622
37.11699824,49.90867842,0.831811307,130670303631
37.73722593,50.96302783,0.849383797,130670303632
38.45835303,53.92477684,0.898746281,130670303641
36.46180885,49.30789117,0.821798186,130670303642
30.41468092,44.14067455,0.735677909,130670303651
27.69350505,38.35805131,0.639300855,130670303652
30.43319126,42.73557172,0.712259529,130670303661
29.74899742,41.16693673,0.686115612,130670303662
34.41163892,47.6221471,0.793702452,130670303671
34.28446015,49.3538617,0.822564362,130670303672
37.04199762,50.48332665,0.841388778,130670303681
34.42409153,48.38845487,0.806474248,130670303682
34.05289451,47.81944056,0.796990676,130670303691
33.76646814,47.51719224,0.791953204,130670303692
34.98726912,51.12206092,0.852034349,130670303701
34.21485909,49.06279033,0.817713172,130670303702
33.67947189,46.89453158,0.781575526,130670303703
26.66816094,35.95645834,0.599274306,130670304055
27.86469885,38.04464299,0.634077383,130670304103
28.53494777,38.86382402,0.6477304,130670304104
33.04537986,44.29667376,0.738277896,130670305063
32.97856862,43.16854559,0.71947576,130670305073
31.03843713,41.32112763,0.688685461,130670305081
33.84943101,44.43253508,0.740542251,130670305082
32.87606889,46.18206244,0.769701041,130670305091
32.4314504,44.99163813,0.749860636,130670305092
30.44903531,41.42060422,0.690343404,130670305101
29.36230563,39.09574671,0.651595779,130670305111
29.79914346,40.00823845,0.666803974,130670305112
30.04571422,41.69597795,0.694932966,130670305113
30.94905999,41.4848917,0.691414862,130670306025
34.00544959,44.2127181,0.736878635,130670306031
32.36297554,42.75752907,0.712625485,130670306032
34.29082605,44.31884338,0.73864739,130670306033
34.00678397,43.74512762,0.72908546,130670306041
32.38438433,39.85769918,0.664294986,130670306042
33.16456943,44.43368189,0.740561365,130670306043
29.85208466,45.18520001,0.753086667,130670309061
29.95109231,43.60671404,0.726778567,130670309062
30.0352257,43.71081331,0.728513555,130670309063
33.87406873,47.20535001,0.786755834,130670309071
32.29628426,45.57038858,0.759506476,130670309072
32.51527307,45.09857011,0.751642835,130670309073
30.58308671,43.58696699,0.72644945,130670309081
30.09131034,43.62285098,0.727047516,130670309082
29.4884008,43.18031983,0.719671997,130670309083
29.09919041,41.88395141,0.698065857,130670309091
28.85180606,42.38710586,0.706451764,130670309092
29.2185423,41.20597138,0.68676619,130670309093
28.81911427,42.62045332,0.710340889,130670309101
28.51780626,40.8443922,0.68073987,130670309102
29.04188266,41.91283348,0.698547225,130670309111
28.9420494,41.41303641,0.690217274,130670309112
27.87541603,38.39536287,0.639922715,130670309121
29.09335319,39.27476533,0.654579422,130670309122
29.97705048,43.59787121,0.726631187,130670309123
29.69676529,40.9145245,0.681908742,130670309124
31.18405412,42.41581505,0.706930251,130670309125
29.07167846,41.55273062,0.69254551,130670310053
27.34214894,38.02002615,0.633667103,130670310054
27.25289869,38.18978055,0.636496343,130670310061
26.77263427,38.18600402,0.6364334,130670310062
27.72216215,38.69790659,0.64496511,130670310071
27.84581099,39.47117384,0.657852897,130670310072
28.03168539,40.60119785,0.676686631,130670310073
27.41301032,37.86844244,0.631140707,130670310074
26.03016934,36.88817886,0.614802981,130670311014
26.53417533,35.74773492,0.595795582,130670311015
25.32768416,35.33716462,0.588952744,130670311113
24.49753041,33.58429991,0.559738332,130670311124
23.23208565,32.69530078,0.54492168,130670311145
24.86097274,34.16396297,0.569399383,130670311153
25.70331696,35.2536332,0.587560553,130670311164
25.13015866,34.37368167,0.572894695,130670311174
23.63010149,34.64663848,0.577443975,130670311184
26.45626383,41.15640202,0.685940034,130670311191
26.35954307,39.0004799,0.650007998,130670311192
28.14160946,40.39339959,0.673223327,130670311193
25.93742743,39.32573984,0.655428997,130670311201
24.82419849,37.60590561,0.626765094,130670311202
24.81395023,36.10565984,0.601760997,130670311203
24.55412367,34.99583748,0.583263958,130670311211
25.11105456,35.08066938,0.584677823,130670311212
25.32600596,34.76427339,0.579404557,130670311221
26.3602457,34.91591482,0.581931914,130670311222
24.9872333,33.86434046,0.564405674,130670311223
22.18783816,30.0566754,0.50094459,130670312074
22.59102182,30.36934272,0.506155712,130670312093
20.96614066,29.99450315,0.499908386,130670312122
22.07423706,29.59960349,0.493326725,130670312131
23.00871077,31.04725166,0.517454194,130670312132
20.20216677,28.80244421,0.480040737,130670312141
21.25613626,28.77877198,0.4796462,130670312142
20.45177209,27.82132723,0.463688787,130670312151
20.60311636,27.35605828,0.455934305,130670312152
21.81644048,28.35108064,0.472518011,130670312153
21.34404155,27.60552095,0.460092016,130670312154
23.3428987,30.36128476,0.506021413,130670312161
23.24520064,29.84664568,0.497444095,130670312162
23.44924529,32.87308338,0.547884723,130670312171
24.07461343,31.52249609,0.525374935,130670312172
23.70509525,31.75426451,0.529237742,130670312173
24.10869505,31.9775463,0.532959105,130670312174
22.63002382,30.51219213,0.508536536,130670312181
23.41164223,30.89429833,0.514904972,130670312182
23.14141506,30.34004873,0.505667479,130670312183
22.85866636,30.28349947,0.504724991,130670312191
23.1745587,31.44182484,0.524030414,130670312192
22.786521,31.92758288,0.532126381,130670312201
21.26968609,28.83455757,0.48057596,130670312202
21.84203176,28.94459896,0.482409983,130670312203
21.81951718,30.25623709,0.504270618,130670312211
21.17401014,28.40731728,0.473455288,130670312212
21.46813894,29.64049053,0.494008176,130670312213
21.54407101,29.22934944,0.487155824,130670313084
20.63677913,29.43482581,0.49058043,130670313141
19.21311221,27.23120823,0.453853471,130670313142
20.12640255,28.4929308,0.47488218,130670313143
21.84021874,30.96535159,0.516089193,130670313151
23.11295021,33.15317055,0.552552843,130670313152
23.86905859,35.06460078,0.584410013,130670313153
18.14284925,24.96963344,0.416160557,130670313161
18.81012379,26.31321286,0.438553548,130670313162
21.01899577,30.86505235,0.514417539,130670313163
21.79700082,28.87393148,0.481232191,130670313171
21.82303798,29.16857385,0.486142898,130670313172
19.53727211,28.41894684,0.473649114,130670313173
19.5064849,24.71782725,0.411963788,130670313181
19.92164406,27.37874426,0.456312404,130670313182
19.88908153,27.41825965,0.456970994,130670313183
20.29162658,27.00191596,0.450031933,130670313191
17.94442356,23.93470181,0.398911697,130670313192
20.97572045,28.31364268,0.471894045,130670313193
20.87236696,27.97874237,0.466312373,130670313194
21.83193064,28.64798354,0.477466392,130670313201
20.44074594,26.89938734,0.448323122,130670313202
21.3518223,27.79252122,0.463208687,130670313203
20.74873584,27.56333687,0.459388948,130670313211
21.80401445,28.97017464,0.482836244,130670313221
22.11009726,30.09556456,0.501592743,130670313222
22.77168556,30.59165122,0.509860854,130670313223
24.50931398,35.39571001,0.5899285,130670313231
23.24817418,32.121941,0.535365683,130670313232
23.06204375,31.14567046,0.519094508,130670313241
23.98091938,34.41684833,0.573614139,130670313242
23.42378722,33.73734613,0.562289102,130670313243
24.98909277,36.6248526,0.61041421,130670313251
24.79264415,34.40096428,0.573349405,130670313252
29.21341239,40.26196862,0.67103281,130670314093
27.00022041,39.17056057,0.652842676,130670314094
36.795719,51.6990577,0.861650962,130670314101
28.5009133,41.11943454,0.685323909,130670314102
28.81289225,42.13893981,0.702315664,130670314103
27.6671646,42.67242644,0.711207107,130670314111
26.37112602,39.05227658,0.650871276,130670314112
30.10706117,45.46760547,0.757793425,130670314113
25.3507687,36.47711599,0.607951933,130670314121
26.23381098,39.00649716,0.650108286,130670314122
26.94246324,40.50309398,0.675051566,130670314123
26.62499282,39.01065078,0.650177513,130670314131
26.96477249,41.78108158,0.69635136,130670314132
26.55111054,40.01437321,0.66690622,130670314133
24.76665273,36.22667836,0.603777973,130670314141
26.46567936,36.15139783,0.602523297,130670314142
25.25887526,37.4336793,0.623894655,130670314143
25.6575648,38.28402289,0.638067048,130670314151
26.37594296,35.84871772,0.597478629,130670314152
26.67508505,37.4435796,0.62405966,130670314161
28.43598571,43.37333723,0.722888954,130670314162
27.33591942,36.78051805,0.613008634,130670314163
24.96956349,34.8815653,0.581359422,130670314171
26.16302913,36.2327848,0.603879747,130670314172
32.40496209,45.40833119,0.75680552,130670315064
31.64305095,45.63731377,0.760621896,130670315065
35.6146357,49.80073025,0.830012171,130670315101
33.48699513,47.98006437,0.79966774,130670315102
31.3140308,41.91114091,0.698519015,130670315111
31.9215458,42.49257611,0.708209602,130670315112
31.21394773,42.20208664,0.703368111,130670315113
31.53485906,42.33199844,0.705533307,130670315114
29.54290693,40.30496055,0.671749343,130670315121
29.15716631,38.74899061,0.64581651,130670315122
30.63662561,42.33798688,0.705633115,130670315123
30.30716884,42.3031543,0.705052572,130670315124
30.08882141,41.31803953,0.688633992,130670315131
29.65347625,40.58333534,0.676388922,130670315132
30.20372485,41.07683221,0.68461387,130670315133
31.35997456,43.30629027,0.721771505,130670315141
31.75487171,44.26264015,0.737710669,130670315142
32.79630935,45.17361842,0.75289364,130670315151
32.94319552,44.52823641,0.742137274,130670315152
32.92173429,45.27139824,0.754523304,130670315161
33.00891547,44.7180978,0.74530163,130670315162
30.46685481,44.21593355,0.736932226,130670315171
36.64663929,51.23937761,0.853989627,130670315172
37.08937725,53.20040384,0.886673397,130670315181
32.80941678,47.56978417,0.792829736,130670315182
36.18966613,43.06232099,0.71770535,130771702001
32.95317328,37.08603142,0.618100524,130771702002
31.50506249,37.11391867,0.618565311,130771702003
36.32137963,41.77168981,0.69619483,130771702004
28.57005088,32.55793882,0.542632314,130771703031
29.57507676,34.64156237,0.577359373,130771703041
27.28964702,30.97627433,0.516271239,130771703042
29.17876699,34.06370077,0.567728346,130771703043
21.84032164,26.94807262,0.449134544,130771704031
22.05835347,26.66245007,0.444374168,130771704032
23.99036065,26.4620564,0.441034273,130771704041
25.61862896,28.69527411,0.478254569,130771704042
23.79080037,26.79064655,0.446510776,130771704043
26.73160702,30.62578247,0.510429708,130771704051
26.88343451,29.7812934,0.49635489,130771704052
27.87354255,33.29830944,0.554971824,130771704053
28.9740063,33.84588775,0.564098129,130771704061
32.01604146,37.13960632,0.618993439,130771705011
30.84777382,35.32296581,0.588716097,130771705012
34.29672682,39.81772895,0.663628816,130771705013
35.48190183,42.87796645,0.714632774,130771705021
39.38312861,46.75173811,0.779195635,130771705022
30.06403213,43.84732896,0.730788816,130771705023
35.9380426,42.82492689,0.713748782,130771705031
28.37016379,43.23207279,0.720534547,130771705032
30.21062851,43.14208722,0.719034787,130771705033
31.90876715,34.60910399,0.5768184,130771706031
28.80497851,33.06003397,0.551000566,130771706032
40.03248754,40.72604384,0.678767397,130771708011
39.31126628,42.32618152,0.705436359,130771708012
34.93146901,37.50538298,0.625089716,130771708021
40.14649093,39.96424973,0.666070829,130771708022
15.80410751,25.34205711,0.422367619,130890201001
14.61132247,22.62616475,0.377102746,130890202001
14.07328735,21.10258564,0.351709761,130890202002
15.07761703,23.15937567,0.385989595,130890203001
15.08654562,23.36111144,0.389351857,130890203002
15.20962731,23.19570849,0.386595142,130890203003
14.53936222,22.05766574,0.367627762,130890204001
14.11216112,20.52838112,0.342139685,130890204002
13.40184685,18.43101059,0.30718351,130890205001
13.19696625,18.20898989,0.303483165,130890205002
14.20020525,21.61011689,0.360168615,130890206001
13.89790062,20.02349548,0.333724925,130890206002
14.61627697,20.12584918,0.33543082,130890207001
14.09012242,18.38564642,0.30642744,130890207002
14.77534193,20.24730527,0.337455088,130890208011
15.74635262,23.82273387,0.397045565,130890208012
14.9056933,19.38885361,0.32314756,130890208021
14.94014476,20.06789771,0.334464962,130890208022
15.30217553,20.25588946,0.337598158,130890208023
15.72558936,21.11110166,0.351851694,130890208024
22.6524573,37.14847367,0.619141228,130890211011
24.83576308,35.21125281,0.586854214,130890212041
25.03235193,35.49169032,0.591528172,130890212042
23.76785463,36.17076514,0.602846086,130890212043
29.88877825,37.16222192,0.619370365,130890212081
23.43151938,35.32806597,0.5888011,130890212082
27.45794489,41.16815062,0.686135844,130890212101
31.99088038,40.98115046,0.683019174,130890212102
31.79364854,41.50861788,0.691810298,130890212103
33.37937708,44.08396926,0.734732821,130890212111
31.928211,38.93804252,0.648967375,130890212112
31.50389227,39.9192831,0.665321385,130890212113
27.87405255,42.78778594,0.713129766,130890212131
26.74558882,39.64750569,0.660791762,130890212132
30.14984169,36.75759924,0.612626654,130890212171
29.51494593,36.6236087,0.610393478,130890213011
30.21112323,36.20964255,0.603494043,130890213012
30.43752661,37.99173602,0.6331956,130890213051
30.12550898,35.89980378,0.598330063,130890213052
28.9055296,36.95846718,0.615974453,130890213061
29.51136942,37.41103077,0.62351718,130890213062
29.6279684,38.05892015,0.634315336,130890213063
24.79714075,34.96225335,0.582704223,130890213071
24.33307591,33.69618316,0.561603053,130890213072
23.02783711,32.35906467,0.539317745,130890213081
23.38135679,33.12322956,0.552053826,130890213082
22.93643325,32.48998427,0.541499738,130890213083
21.25962699,33.78608384,0.563101397,130890214051
20.87535694,32.95849356,0.549308226,130890214052
20.46030695,31.62960817,0.527160136,130890214053
22.2981499,30.51100132,0.508516689,130890214091
22.69934407,31.57633803,0.526272301,130890214092
21.51869052,31.42341465,0.523723578,130890214101
22.94235669,32.66479008,0.544413168,130890214102
21.04201577,31.88971931,0.531495322,130890214103
22.68340303,35.6279971,0.593799952,130890214111
21.27107397,34.32176711,0.572029452,130890214112
22.69280465,33.8481983,0.564136638,130890214121
21.74577404,32.23638993,0.537273166,130890214122
22.57189892,34.89453026,0.581575504,130890214123
20.1498189,31.02167722,0.517027954,130890214151
19.89613466,31.06192626,0.517698771,130890214152
19.0452447,29.127166,0.485452767,130890214153
19.97323802,31.02472177,0.517078696,130890214161
19.97642334,30.5902049,0.509836748,130890214162
19.33523441,29.77587574,0.496264596,130890214171
19.73661631,30.31260949,0.505210158,130890214172
18.86910466,28.36761879,0.472793647,130890214173
18.46058984,29.61656423,0.493609404,130890215021
17.76731824,29.87261791,0.497876965,130890215022
18.2657117,29.64855713,0.494142619,130890215023
17.68258745,30.65716469,0.510952745,130890215031
18.28469731,31.48883873,0.524813979,130890215032
19.23557925,29.6915832,0.49485972,130890215033
23.91958005,28.60815935,0.476802656,130890216021
23.96486256,28.82688483,0.480448081,130890216022
21.08392271,30.95520184,0.515920031,130890216041
21.01613727,31.46542252,0.524423709,130890216042
24.2271596,29.19388857,0.48656481,130890217031
24.40653372,31.62220201,0.5270367,130890217032
26.27576349,32.73153191,0.545525532,130890218081
27.461757,33.3862395,0.556437325,130890218082
27.80926049,34.57573473,0.576262246,130890218121
36.35230984,41.3195484,0.68865914,130771701021
32.84651992,39.15125481,0.652520914,130771702005
30.37649267,34.76671245,0.579445208,130771703032
31.39847939,36.89548274,0.614924712,130771703044
30.22969722,33.29289215,0.554881536,130771703071
29.27024881,32.77245325,0.546207554,130771703072
29.52654489,32.85766505,0.547627751,130771703081
30.27726969,34.54836583,0.575806097,130771703082
28.21634187,31.89523398,0.531587233,130771703091
27.64735532,29.82103352,0.497017225,130771703092
29.61628348,36.51877366,0.608646228,130771703101
28.6572703,31.23946299,0.520657717,130771703102
29.0715789,32.91229488,0.548538248,130771703103
23.10883389,28.84919103,0.480819851,130771704033
27.68202262,34.04749763,0.567458294,130771704054
22.14434123,27.04431998,0.450738666,130771704062
20.15450609,23.65316581,0.39421943,130771704071
20.59764063,24.54859723,0.409143287,130771704081
22.90391304,28.7274937,0.478791562,130771704082
18.57981068,22.43539235,0.373923206,130771704083
23.42375345,27.88125538,0.46468759,130771704084
32.172723,37.35925172,0.622654195,130771705014
29.27902854,33.7736307,0.562893845,130771706033
31.80364724,34.0609811,0.567683018,130771706041
30.21985191,31.48986659,0.52483111,130771706042
33.26422845,37.38389172,0.623064862,130771706051
31.72264316,34.19010839,0.56983514,130771706052
30.71980128,31.75006333,0.529167722,130771706061
31.91330869,35.23141609,0.587190268,130771706062
30.57589835,35.04802589,0.584133765,130771706071
29.639693,32.72954516,0.545492419,130771706072
32.35071182,34.41393302,0.57356555,130771706073
32.58527114,39.98039377,0.666339896,130771707011
31.06524424,35.49532137,0.59158869,130771707012
31.54829669,36.91456959,0.615242827,130771707013
33.60217943,40.97216655,0.682869443,130771707021
37.62192185,43.53626238,0.725604373,130771707022
39.87484632,43.04079433,0.717346572,130771708013
43.73421904,44.06372319,0.734395387,130771708014
39.88286297,42.83350619,0.71389177,130771708023
16.13455243,26.94204372,0.449034062,130890201002
13.79983015,17.82650537,0.297108423,130890205003
13.66858782,17.52187712,0.292031285,130890209011
11.64029574,17.14345676,0.285724279,130890209012
14.66423996,19.89576305,0.331596051,130890209021
12.8222202,19.56014513,0.326002419,130890209022
25.08361085,36.69053671,0.611508945,130890211012
22.43062241,35.78186361,0.596364394,130890211031
21.8905191,34.4353359,0.573922265,130890211032
22.09909687,35.11361743,0.585226957,130890211033
21.48838277,33.80035121,0.563339187,130890211034
20.93730758,31.69875748,0.528312625,130890211041
21.14312033,33.09964463,0.551660744,130890211042
29.77993242,35.85053799,0.597508967,130890212083
32.61260147,41.28130155,0.688021693,130890212104
30.46590912,37.07375086,0.617895848,130890212172
24.23373214,35.65072466,0.594178744,130890212191
26.85410083,38.19866329,0.636644388,130890212192
24.9153089,38.55869667,0.642644945,130890212193
26.72630769,39.80623391,0.663437232,130890212201
26.60976151,37.55543639,0.62592394,130890212202
25.07332514,36.63543019,0.610590503,130890212211
26.23214014,37.6212654,0.62702109,130890212212
26.34191837,38.39679443,0.639946574,130890212213
31.18000358,40.64088267,0.677348045,130890212221
23.5346335,38.43537901,0.64058965,130890212222
23.36114795,37.505607,0.62509345,130890212223
23.15373227,37.81344959,0.63022416,130890212224
27.24736783,41.48917857,0.69148631,130890212231
26.70662843,39.53508962,0.65891816,130890212232
30.45709382,37.80690997,0.630115166,130890212241
30.17356619,36.21610616,0.603601769,130890212242
30.80594592,38.55949563,0.642658261,130890212243
30.6577214,37.96346622,0.632724437,130890212251
30.45292594,37.10792593,0.618465432,130890212252
25.57499574,37.36595844,0.622765974,130890212261
27.09370735,39.43073867,0.657178978,130890212262
25.22809541,36.26152072,0.604358679,130890212263
26.92845642,38.58765509,0.643127585,130890212271
25.62424321,37.95027119,0.63250452,130890212272
25.59857756,37.81203592,0.630200599,130890212273
25.89971315,39.70536517,0.661756086,130890212274
31.26243737,38.7297367,0.645495612,130890212275
33.31468821,43.79854854,0.729975809,130890212281
33.25118276,42.44563356,0.707427226,130890212282
27.65381086,43.06716359,0.71778606,130890212291
28.52390061,43.34044346,0.722340724,130890212292
26.25911354,38.94880336,0.649146723,130890212301
25.56424476,37.69497325,0.628249554,130890212302
30.30686409,37.74731456,0.629121909,130890213013
30.39166294,37.24382748,0.620730458,130890213053
30.27903323,37.87976517,0.63132942,130890213064
28.24390029,33.64443498,0.560740583,130890213073
27.92485682,34.1914535,0.569857558,130890213091
28.53734259,36.01074816,0.600179136,130890213092
27.63253328,33.89084586,0.564847431,130890213101
27.97878761,33.65045052,0.560840842,130890213102
28.54158786,36.17058016,0.602843003,130890213103
20.33078111,31.07651745,0.517941958,130890214054
22.10697521,33.86088965,0.564348161,130890214093
21.61163273,35.37417582,0.589569597,130890214113
19.89831048,30.73881161,0.512313527,130890214163
19.26820602,29.3359524,0.48893254,130890214174
19.47283794,30.39497535,0.506582923,130890214175
20.4933467,30.28852466,0.504808744,130890214181
20.65217161,31.02877858,0.51714631,130890214182
20.20171857,29.9300279,0.498833798,130890214191
20.37949625,31.66892233,0.527815372,130890214192
20.19943062,30.80043085,0.513340514,130890214201
20.38863975,30.86842135,0.514473689,130890214211
21.02032931,32.8205676,0.54700946,130890214212
18.91018224,28.73235234,0.478872539,130890215024
16.53134332,26.91837527,0.448639588,130890215051
17.35471478,29.37196225,0.489532704,130890215052
17.10027077,28.66120848,0.477686808,130890215053
18.29152664,30.87186984,0.514531164,130890215054
24.95841627,31.0181191,0.516968652,130890215061
25.13416642,32.43481676,0.540580279,130890215062
24.37011071,28.91614389,0.481935732,130890216023
24.47564018,31.01222299,0.516870383,130890216024
20.63787038,31.66293738,0.527715623,130890216061
19.67769848,29.64830514,0.494138419,130890216062
20.29953777,31.64858636,0.527476439,130890216063
19.3377043,29.55288379,0.492548063,130890216071
19.89769434,31.02309864,0.517051644,130890216072
22.56070886,32.02751492,0.533791915,130890216081
25.90184856,32.38318364,0.539719727,130890216082
22.95384137,31.84741738,0.53079029,130890216083
21.56242591,32.97191926,0.549531988,130890216091
20.6510901,30.30318423,0.505053071,130890216092
24.82019604,32.31218221,0.53853637,130890217033
25.25915057,31.37981249,0.522996875,130890217034
23.90582845,29.08592796,0.484765466,130890217071
24.18969188,31.12254676,0.518709113,130890217072
22.83422968,27.14759046,0.452459841,130890217081
23.09843493,27.3642959,0.456071598,130890217082
25.13007272,30.74917267,0.512486211,130890217091
26.24703811,32.95451401,0.5492419,130890217092
24.21547105,33.49713909,0.558285652,130890217093
24.70819828,29.79814979,0.49663583,130890217101
25.32584176,32.31824576,0.538637429,130890217102
26.43524037,30.64483799,0.5107473,130890217111
26.61717773,31.33101461,0.522183577,130890217112
26.35198424,30.64999228,0.510833205,130890217121
27.68028302,32.83184716,0.547197453,130890217122
26.95284999,33.00329336,0.550054889,130890218083
26.89663497,32.73961243,0.545660207,130890218122
28.24694861,34.95150192,0.582525032,130890218131
22.61509724,28.46615643,0.474435941,130890219061
23.16817988,30.29681092,0.504946849,130890219062
23.10452717,29.1712343,0.486187238,130890219063
21.83450907,26.03629846,0.433938308,130890219081
23.1548458,29.81102335,0.496850389,130890219082
23.1256115,28.6717653,0.477862755,130890219101
22.57984584,28.23707587,0.470617931,130890219102
21.69294335,26.63383398,0.443897233,130890219103
22.91524602,28.32984805,0.472164134,130890219111
23.46544355,29.17660365,0.486276728,130890219112
29.21921971,32.18587994,0.536431332,130890219121
28.90976517,31.49434753,0.524905792,130890219122
28.68361211,31.61461081,0.52691018,130890219123
25.8175572,30.22908355,0.503818059,130890219131
23.24538719,29.26408831,0.487734805,130890219132
23.66552509,30.28140727,0.504690121,130890219133
22.66394722,27.16400169,0.452733362,130890220011
22.25998386,26.49991106,0.441665184,130890220012
19.73847328,24.03095499,0.400515917,130890220051
19.32543677,21.93265326,0.365544221,130890220052
20.41507097,24.75693464,0.412615577,130890220053
21.85590859,26.95365787,0.449227631,130890220071
20.59852335,24.09967059,0.401661177,130890220072
22.06182416,27.3855219,0.456425365,130890220101
20.82373301,23.90061798,0.398343633,130890221001
20.07822639,23.8784564,0.397974273,130890221002
23.77431962,27.87653907,0.464608985,130890222031
22.93294841,27.34346226,0.455724371,130890223021
22.83659846,26.87471664,0.447911944,130890223022
23.12092328,26.97446005,0.449574334,130890223023
14.97741288,23.06564062,0.384427344,130890224011
15.18854546,24.08911308,0.401485218,130890224012
15.45278602,24.30030696,0.405005116,130890224013
15.62237836,25.73506429,0.428917738,130890224031
15.85499965,25.32406117,0.422067686,130890224032
17.1642716,29.7568616,0.495947693,130890224033
15.42282035,21.74270765,0.362378461,130890227001
16.28172223,24.6588041,0.410980068,130890227002
16.46732165,23.75873933,0.395978989,130890227003
16.92446765,24.51655262,0.40860921,130890228001
15.83268003,21.01036625,0.350172771,130890228002
19.34787041,24.22098148,0.403683025,130890228003
19.55480196,26.69677789,0.444946298,130890229001
18.8389764,24.30361093,0.405060182,130890229002
19.29544196,22.87694106,0.381282351,130890230001
17.48088802,20.48759838,0.341459973,130890231011
15.75669155,21.85274582,0.36421243,130890231012
15.1981986,19.99368052,0.333228009,130890231013
17.22021763,19.86996548,0.331166091,130890231014
18.62609451,22.29788162,0.37163136,130890231021
18.14031915,21.67261166,0.361210194,130890231022
18.24997794,21.55376637,0.35922944,130890231071
16.57845376,20.063125,0.334385417,130890231072
17.717865,21.88851827,0.364808638,130890231073
16.2262092,19.75207028,0.329201171,130890231081
15.97469078,18.73950504,0.312325084,130890231082
16.76030375,18.74469982,0.312411664,130890231083
18.20821285,21.17125035,0.352854173,130890231111
17.65925593,21.74962886,0.362493814,130890231121
17.2443948,19.6597148,0.327661913,130890231122
19.35931798,21.74924487,0.362487415,130890231123
18.78452035,21.87939378,0.364656563,130890231131
19.51674577,23.10869557,0.385144926,130890231132
19.83560443,23.72825714,0.395470952,130890231141
19.49446521,24.04629318,0.400771553,130890231142
18.61287741,20.31368683,0.338561447,130890231151
24.0384519,32.26793543,0.537798924,130890232091
21.504634,26.81107992,0.446851332,130890232092
23.26955819,29.35768865,0.489294811,130890232093
19.22011077,25.44392131,0.424065355,130890232111
18.96465166,24.29804715,0.404967453,130890232112
19.22963596,24.72043487,0.412007248,130890232121
19.01991078,23.31055823,0.388509304,130890232122
17.10051004,20.20569641,0.336761607,130890232131
17.82998742,20.72842594,0.345473766,130890232132
17.78077369,21.43886836,0.357314473,130890232133
18.3079712,22.69898285,0.378316381,130890232141
18.07878524,23.99228594,0.399871432,130890232142
26.38854731,35.80472732,0.596745455,130890233111
33.61000848,39.55460217,0.65924337,130890233112
23.86074437,33.70155389,0.561692565,130890233131
22.07689105,29.31861435,0.488643573,130890233132
25.13692497,34.6613242,0.577688737,130890233151
27.40343203,38.02422021,0.633737004,130890233152
13.22020982,17.13130878,0.285521813,130890234101
12.3441362,15.21967074,0.253661179,130890234102
13.03417145,16.20015991,0.270002665,130890234111
10.40682601,15.28621625,0.254770271,130890234112
14.02983261,18.79912343,0.313318724,130890234131
15.09354766,20.81503257,0.34691721,130890234132
15.16174932,19.86149433,0.331024906,130890234221
12.0503703,17.15511207,0.285918535,130890234222
10.89403088,14.09583116,0.234930519,130890234241
10.23575556,12.94576691,0.215762782,130890234242
15.15578578,19.44724461,0.324120744,130890234251
13.80514063,17.01986266,0.283664378,130890234252
15.87796737,21.26971433,0.354495239,130890234261
18.07589179,25.1637129,0.419395215,130890234262
19.63123277,26.70103145,0.445017191,130890234271
19.0280302,25.16299811,0.419383302,130890234272
17.01472065,20.13633915,0.335605653,130890235011
14.47802918,18.74372892,0.312395482,130890235012
13.91849818,18.87900209,0.314650035,130890235041
13.5262052,17.44899382,0.290816564,130890235042
13.39670954,18.28784835,0.304797473,130890235043
14.86339331,19.91773465,0.331962244,130890235051
14.04408887,19.42013319,0.323668887,130890235052
16.43137534,18.64879258,0.31081321,130890235061
16.80987511,20.50880187,0.341813365,130890235062
15.71265521,16.90997505,0.281832918,130890235063
16.03686344,19.77881962,0.329646994,130890235071
16.49241005,20.5706009,0.342843348,130890235072
17.15937101,21.12286649,0.352047775,130890235073
15.49557767,21.01424661,0.350237444,130890236011
15.28426388,20.68687755,0.344781293,130890236012
14.54857916,18.9565102,0.315941837,130890236013
14.60218609,19.62412363,0.327068727,130890236021
12.29337841,18.84789055,0.314131509,130890236022
14.11484631,19.05947044,0.317657841,130890236031
13.52075974,18.35831516,0.305971919,130890236032
11.23658648,16.59729129,0.276621522,130890238011
12.44116724,17.95477319,0.29924622,130890238012
10.47309439,14.41997713,0.240332952,130890238013
11.38108194,16.18715192,0.269785865,130890238021
9.77313816,11.96430907,0.199405151,130890238022
10.89213494,15.32133374,0.255355562,130890238031
10.747017,15.14713621,0.25245227,130890238032
11.35490597,15.83557028,0.263926171,130890238033
